SITEYRID,SurveyVisitID,SurveyPeriod,SurveyDate,StartTime,StopTime,TotalHours,YBCUNum,TimeDetected,DetectionMethod,DetectionType,VocalType,NumCallsResponse,BehObs,Detection_X,Detection_Y,Detection_Lat,Detection_Long,Distance,Bearing,Corrected_X,Corrected_Y,Comments
201,1562,2,7/4/2023,5:15,9:00,3.75,1,5:56 AM,P,V,,3,"FL, PE",522413,3489006.45,,,25,216,522398.3054,3488986.225,
201,1563,2,7/4/2023,5:15,9:00,3.75,2,6:39 AM,P,B,AL,3,"FL, EF",522268,3488612.45,,,50,158,522286.7303,3488566.091,
201,1564,2,7/4/2023,5:15,9:00,3.75,3,6:58 AM,P,A,CN,5,,522084,3488366.45,,,75,110,522154.4769,3488340.798,
201,1565,2,7/4/2023,5:15,9:00,3.75,3,7:03 AM,I,A,"CN, AL",0,,522024,3488240.41,,,150,74,522168.1893,3488281.756,
201,1566,2,7/4/2023,5:15,9:00,3.75,4,7:05 AM,I,B,CN,0,PE,522024,3488240.41,,,10,114,522033.1355,3488236.343,
201,1567,2,7/4/2023,5:15,9:00,3.75,5,7:08 AM,I,B,CN,0,"PE, VX",522024,3488240.41,,,0,0,522024,3488240.41,
201,1568,2,7/4/2023,5:15,9:00,3.75,6,8:09 AM,P,A,CN,3,,521228,3487997.47,,,100,267,521128.137,3487992.236,
201,1569,3,7/18/2023,5:27,8:37,3,1,5:32 AM,I,A,CN,0,,522684.2015,3489400.836,,,75,260,522610.3409,3489387.812,
201,1570,3,7/18/2023,5:27,8:37,3,2,6:31 AM,P,A,AL,1,,522246.1133,3488650.089,,,100,180,522246.1133,3488550.089,
201,1571,3,7/18/2023,5:27,8:37,3,2,6:38 AM,I,A,AL,0,,522230.4,3488555,,,,,522230.4,3488555,
201,1572,3,7/18/2023,5:27,8:37,3,3,7:05 AM,P,A,CN,1,,521848.5,3488060,,,,,521848.5,3488060,
201,1573,3,7/18/2023,5:27,8:37,3,4,7:35 AM,P,A,CN,1,,521240.8,3488002,,,125,174,521253.8661,3487877.685,
201,1574,3,7/18/2023,5:27,8:37,3,5,7:51 AM,I,A,CN,0,,521545.8,3488349,,,250,185,521524.0111,3488099.951,
201,1575,3,7/18/2023,5:27,8:37,3,6,8:01 AM,P,A,CN,2,,521744.6,3488330.71,,,75,280,521670.7394,3488343.734,
201,1576,3,7/18/2023,5:27,8:37,3,7,8:02 AM,P,A,CN,2,,521744.6,3488330.71,,,100,212,521691.6081,3488245.905,
201,1577,4,8/1/2023,5:29,7:24,1.9,1,5:33 AM,P,A,CN,2,,522675,3489173,,,75,235,522613.5636,3489129.982,
201,1578,4,8/1/2023,5:29,7:24,1.9,2,6:00 AM,I,A,CN,0,,522283,3488786,,,180,85,522462.315,3488801.688,
201,1579,4,8/1/2023,5:29,7:24,1.9,3,6:24 AM,P,A,CN,4,,522187,3488536,,,50,350,522178.3176,3488585.24,
201,1580,4,8/1/2023,5:29,7:24,1.9,4,6:26 AM,I,B,CN,0,EF,522154,3488481,,,50,350,522145.3176,3488530.24,
201,1581,4,8/1/2023,5:29,7:24,1.9,5,6:33 AM,I,A,CN,0,,522027,3488293,,,75,160,522052.6515,3488222.523,
201,1582,4,8/1/2023,5:29,7:24,1.9,6,6:43 AM,P,A,CN,3,,521836,3488054,,,75,155,521867.6964,3487986.027,
201,1583,4,8/1/2023,5:29,7:24,1.9,7,6:55 AM,P,A,CN,5,,521544,3487983,,,100,80,521642.4808,3488000.365,
201,1584,4,8/1/2023,5:29,7:24,1.9,8,7:03 AM,P,A,CN,4,,521337,3488016,,,200,195,521285.2362,3487822.815,
202,1585,1,6/14/2024,4:58,5:35,0.37,,,,,,,,,,,,,,,,
202,1586,2,7/12/2024,6:53,8:12,1.15,1,7:08 AM,P,A,CN,2,NV,,,,,,,419883,3826735,
202,1587,3,7/26/2024,6:21,7:23,1.87,1,6:21 AM,P,A,CN,1,NV,,,,,,,419797,3826938,
202,1588,3,7/26/2024,6:21,7:23,1.87,2,7:06 AM,P,A,CN,3,NV,,,,,,,419625,3827087,
202,1589,4,8/9/2024,6:21,8:03,1.7,1,7:08 AM,P,A,CN,1,NV,,,,,,,419563,3827244,
202,1590,4,8/9/2024,6:21,8:03,1.7,2,7:36 AM,P,A,OT,1,NV,419989,3826614,,,33,40,420010,3826639,
203,1591,1,6/14/2024,4:58,5:35,0.37,,,,,,,,,,,,,,,,
203,1592,2,7/12/2024,6:53,8:12,1.15,,,,,,,,,,,,,,,,
203,1593,3,7/26/2024,6:21,7:23,1.87,,,,,,,,,,,,,,,,
203,1594,4,8/9/2024,9:00,9:56,0.93,1,9:03 AM,P,B,CN,1,FLC,423277,3820244,,,0,0,423277,3820244,
203,1595,4,8/9/2024,9:00,9:56,0.93,2,9:46 AM,P,A,CN,1,NV,423077,3819878,,,55,85,423132,3819883,
204,1596,,7/10/2024,,,,,9:30 AM,I,,,,,,,34.1267198,-118.2091593,,,,,
205,1597,,8/25/2024,,,,,7:40 PM,I,,,,,571633,3577980,,,,,,,
206,1598,,9/7/2024,,,,,8:00 AM,I,,,,,,,31.234603,110.062675,,,,,
207,1599,1,6/21/2024,5:16,8:21,3,,,,,,,,,,,,,,,,
207,1600,2,7/9/2024,5:15,8:54,3.75,,,,,,,,,,,,,,,,
207,1601,3,7/15/2024,5:02,8:18,3.25,,,,,,,,,,,,,,,,
207,1602,4,8/2/2024,5:42,8:35,3,,,,,,,,,,,,,,,,
208,1603,1,7/1/2024,7:17,7:53,0.6,,,,,,,,,,,,,,,,
208,1604,2,7/15/2024,7:33,8:01,0.5,,,,,,,,,,,,,,,,
208,1605,3,7/29/2024,7:34,7:57,0.4,,,,,,,,,,,,,,,,
208,1606,4,8/12/2024,7:36,7:56,0.3,,,,,,,,,,,,,,,,
209,1607,1,6/21/2024,6:05,8:43,8.25,1,7:49,I,B,"CN, CO",0,"NV, 0",541499,3527258,,,20,60,541516.3205,3527268,
209,1608,1,6/21/2024,6:05,8:43,8.25,2,8:16,P,A,CN,1,"NV, 0",541910,3527452,,,60,54,541958.541,3527487.267,
209,1609,1,6/21/2024,6:05,8:43,8.25,3,8:39,P,A,"CN, CO",3,"NV, 0",541780,3527749,,,30,123,541805.1601,3527732.661,
209,1610,1,6/21/2024,6:05,8:43,8.25,4,6:09,P,A,CN,1,"NV, 0",540288,3524377,,,75,214,540246.0605,3524314.822,
209,1611,1,6/21/2024,6:05,8:43,8.25,5,6:43,P,A,CN,5,"NV, 0",540228,3524549,,,150,174,540243.6793,3524399.822,
209,1612,1,6/21/2024,6:05,8:43,8.25,6,7:16,I,A,CN,0,"PA, S",540024,3524317,,,175,38,540131.7408,3524454.902,
209,1613,1,6/21/2024,6:05,8:43,8.25,7,7:16,I,A,CN,0,"PA, S",540024,3524317,,,175,65,540182.6039,3524390.958,
209,1614,1,6/21/2024,6:05,8:43,8.25,8,7:57,P,A,CN,4,"NV, 0",539754,3523881,,,175,109,539919.4658,3523824.026,
209,1615,1,6/21/2024,6:05,8:43,8.25,9,8:23,P,A,CN,4,"NV, 0",539610,3523575,,,60,87,539670,3523578,
209,1616,1,6/21/2024,6:05,8:43,8.25,10,6:54,P,B,"CN, CO",2,"VEX, S",540426,3525280,,,35,195,540417,3525246,
209,1617,1,6/21/2024,6:05,8:43,8.25,11,7:32,P,A,CN,1,"NV, 0",540806,3525779,,,15,100,540821,3525776,
209,1618,1,6/21/2024,6:05,8:43,8.25,12,8:11,P,A,CN,2,"NV, 0",540877,3526171,,,15,190,540874,3526156,
209,1619,2,7/9/2024,6:25,8:37,6.75,1,7:24,P,A,"CN, CO",1,"PA, S",540095,3524403,,,125,268,539970.0761,3524398.638,
209,1620,2,7/9/2024,6:25,8:37,6.75,2,7:24,P,A,CN,1,"PA, S",540095,3524404,,,125,342,540056.3729,3524522.882,
209,1621,2,7/9/2024,6:25,8:37,6.75,3,7:59,P,A,CN,1,"NV, 0",539841,3524020,,,125,56,539944.6297,3524089.899,
209,1622,2,7/9/2024,6:25,8:37,6.75,4,8:29,P,A,CN,2,"NV, 0",539617,3523589,,,100,138,539683.9131,3523514.686,
209,1623,2,7/9/2024,6:25,8:37,6.75,5,6:35,P,A,CN,4,"NV, 0",540884,3526171,,,50,140,540916.1394,3526132.698,
209,1624,2,7/9/2024,6:25,8:37,6.75,6,6:53,P,A,CN,1,"VEX, S",541089,3526424,,,15,160,541094.1303,3526409.905,
209,1625,2,7/9/2024,6:25,8:37,6.75,7,7:17,P,V,,4,"ST, 0",541366,3526712,,,0,342,541366,3526712,
209,1626,2,7/9/2024,6:25,8:37,6.75,8,7:35,P,A,CN,1,"NV, 0",541456,3527059,,,25,45,541473.6777,3527076.678,
209,1627,2,7/9/2024,6:25,8:37,6.75,9,8:05,P,B,CN,1,"VEX, CF, S",541757,3527377,,,20,104,541776,3527372,
209,1628,2,7/9/2024,6:25,8:37,6.75,10,8:36,P,A,CN,3,"NV, 0",541856,3527716,,,100,320,541792,3527793,
209,1629,2,7/9/2024,6:25,8:37,6.75,11,6:42,P,B,CN,2,"PA, S",540308,3524947,,,20,10,540311,3524967,
209,1630,2,7/9/2024,6:25,8:37,6.75,12,6:42,P,A,"CN, CO",1,"PA, S",540308,3524947,,,25,140,540324,3524928,
209,1631,3,7/19/2024,6:10,8:45,7.5,1,6:26,P,A,CN,1,"NV, 0",540913,3526248,,,40,198,540900.6393,3526209.958,
209,1632,3,7/19/2024,6:10,8:45,7.5,2,6:49,P,B,CN,3,"VEX, S",540289,3524599,,,10,20,540292.4202,3524608.397,
209,1633,3,7/19/2024,6:10,8:45,7.5,3,6:53,P,A,CN,3,"VEX, S",540241,3524567,,,10,327,540235.5536,3524575.387,
209,1634,3,7/19/2024,6:10,8:45,7.5,4,7:15,P,A,CN,2,"NV, 0",540055,3524368,,,50,25,540076.1309,3524413.315,
209,1635,3,7/19/2024,6:10,8:45,7.5,5,7:34,P,B,CN,2,"MAT, P",539891,3524203,,,10,165,539893.5882,3524193.341,
209,1636,3,7/19/2024,6:10,8:45,7.5,6,6:15,P,A,CN,1,"PA, S",540306,3524712,,,5,5,540306.4358,3524716.981,
209,1637,3,7/19/2024,6:10,8:45,7.5,7,6:15,P,A,CN,1,"PA, S",540305,3524712,,,45,260,540260.6837,3524704.186,
209,1638,3,7/19/2024,6:10,8:45,7.5,8,6:32,P,A,CN,1,"NV, 0",540300,3524938,,,55,280,540245.8356,3524947.551,
209,1639,4,8/1/2024,6:43,9:35,8.25,1,6:54,P,A,CN,3,"NV, 0",540885,3526170,,,25,160,540893.5505,3526146.508,
209,1640,4,8/1/2024,6:43,9:35,8.25,2,7:03,P,A,CN,2,"PA, S",540362,3524535,,,50,330,540337,3524578.301,
209,1641,4,8/1/2024,6:43,9:35,8.25,3,7:03,P,A,AL,2,"PA, S",540367,3524538,,,75,206,540334.1222,3524470.59,
209,1642,4,8/1/2024,6:43,9:35,8.25,4,7:16,P,A,CN,2,"NV, 0",540145,3524451,,,100,132,540219.3145,3524384.087,
209,1643,4,8/1/2024,6:43,9:35,8.25,5,7:31,P,B,AL,3,"PA, S",539939,3524280,,,10,332,539934.3053,3524288.829,
209,1644,4,8/1/2024,6:43,9:35,8.25,6,7:32,P,A,CN,3,"PA, S",539938,3524280,,,75,80,540011.8606,3524293.024,
209,1645,4,8/1/2024,6:43,9:35,8.25,7,7:54,P,A,CN,2,"NV, 0",539747,3523886,,,125,25,539799.8273,3523999.288,
209,1646,4,8/1/2024,6:43,9:35,8.25,8,8:01,I,A,AL,0,"NV, 0",539662,3523649,,,80,194,539642.6462,3523571.376,
209,1647,4,8/1/2024,6:43,9:35,8.25,9,7:15,P,V,,1,"PA, S",540383,3525299,,,20,260,540363,3525296,
209,1648,4,8/1/2024,6:43,9:35,8.25,10,7:15,P,A,CN,1,"PA, S",540383,3525299,,,40,280,540344,3525306,
210,1649,,6/20/2024,,,,,,I,,,,,,,31.93233264,-110.7923487,,,,,
211,1650,,6/20/2024,,,,,,I,,,,,,,32.28689714,-110.9519042,,,,,
212,1651,1,6/17/2024,5:52,9:41,12,1,6:57 AM,P,A,CN,3,"NV, 0",528914,3630120,,,50,172,528920.9587,3630070.487,
212,1652,1,6/17/2024,5:52,9:41,12,2,8:37 AM,P,B,CN,3,"ST, 0",528162,3630520,,,20,220,528149.1442,3630504.679,
212,1653,2,7/3/2024,5:25,8:34,9,1,6:19 AM,P,A,CN,1,"NV, 0",529117,3630203,,,40,10,529123.9459,3630242.392,
212,1654,2,7/3/2024,5:25,8:34,9,2,6:47 AM,P,A,CN,1,"NV, 0",528773,3630337,,,50,90,528823,3630337,
212,1655,3,7/15/2024,5:49,9:11,10.5,1,6:22 AM,P,A,CN,1,"NV, 0",526578,3633636,,,50,135,526613.3553,3633600.645,
212,1656,3,7/15/2024,5:49,9:11,10.5,2,7:50 AM,P,A,CN,2,"NV, 0",528160,3630523,,,20,160,528166.8404,3630504.206,
212,1657,3,7/15/2024,5:49,9:11,10.5,3,8:20 AM,P,A,CN,5,"NV, 0",528040,3630937,,,10,210,528035,3630928.34,
212,1658,4,8/2/2024,6:18,8:44,7.5,1,7:30 AM,P,A,CN,1,"NV, 0",528551,3630744,,,100,200,528516.798,3630650.031,
213,1659,1,6/23/2024,6:16,9:35,3.25,1,6:47 AM,P,A,CON,1,NV,401070,3858550,,,30,94,401099,3858543,
213,1660,1,6/23/2024,6:16,9:35,3.25,2,8:12 AM,P,A,CON,5,NV,400013,3858299,,,75,239,399943,3858272,
213,1661,1,6/23/2024,6:16,9:35,3.25,3,8:26 AM,P,A,ALA,5,NV,399646,3858357,,,25,180,399642,3858332,
213,1662,1,6/23/2024,6:16,9:35,3.25,4,6:07 AM,I,A,CON,,NV,402130,3858740,,,0,0,402130,3858740,
213,1663,2,7/5/2024,6:27,9:26,3,1,6:45 AM,P,A,CON,3,NV,401263,3858497,,,100,105,401354,3858455,
213,1664,2,7/5/2024,6:27,9:26,3,2,7:23 AM,P,B,CON,1,"ST, FLY",400648,3858549,,,0,0,400648,3858549,
213,1665,2,7/5/2024,6:27,9:26,3,3,7:51 AM,P,B,"CON, ALA",1,"ST, FLY",400098,3858296,,,0,0,400098,3858296,
213,1666,2,7/5/2024,6:27,9:26,3,4,7:57 AM,I,B,CON,,FLY,400035,3858302,,,0,0,400035,3858302,
213,1667,2,7/5/2024,6:27,9:26,3,5,6:19 AM,I,A,CON,,NV,401589,3858535,,,25,343,401586,3858560,
213,1668,3,7/19/2024,6:35,10:01,3.5,1,6:36 AM,P,B,ALA,1,FLY,401450,3858451,,,15,190,401445,3858437,
213,1669,3,7/19/2024,6:35,10:01,3.5,2,7:45 AM,I,V,,,FLY,400491,3858534,,,15,145,400497,3858520,
213,1670,4,8/3/2024,6:44,10:33,3.75,,,,,,,,,,,,,,,,
214,1671,1,6/21/2024,6:12,9:21,3,,,,,,,,,,,,,,,,
214,1672,2,7/6/2024,6:01,9:11,3.25,,,,,,,,,,,,,,,,
214,1673,3,7/20/2024,6:28,9:27,3,,,,,,,,,,,,,,,,
214,1674,4,8/4/2024,7:00,10:00,3,,,,,,,,,,,,,,,,
215,1675,1,6/26/2024,6:04,11:00,5,,,,,,,,,,,,,,,,
215,1676,2,7/10/2024,6:20,9:35,3.25,,,,,,,,,,,,,,,,
215,1677,3,7/25/2024,6:24,9:40,3.25,,,,,,,,,,,,,,,,
215,1678,4,8/7/2024,6:24,10:12,3.8,,,,,,,,,,,,,,,,
216,1679,1,6/27/2024,7:22,10:42,3.33,1,7:50 AM,P,B,CN,2,FLC,404518,3800714,,,10,320,404513.4601,3800722.91,
216,1680,1,6/27/2024,7:22,10:42,3.33,2,8:03 AM,I,B,"CN, COO",0,FLC,404657,3800748,,,5,29,404660.3457,3800751.716,
216,1681,1,6/27/2024,7:22,10:42,3.33,3,8:26 AM,P,B,"CN, COO",1,FLC,404929,3800683,,,10,219,404921.1199,3800676.843,
216,1682,1,6/27/2024,7:22,10:42,3.33,4,9:18 AM,P,B,CN,2,P,405234,3800667,,,10,154,405236.2495,3800657.256,
216,1683,1,6/27/2024,7:22,10:42,3.33,5,9:18 AM,P,B,CN,2,P,405234,3800667,,,10,154,405236.2495,3800657.256,
216,1684,2,7/9/2024,6:07,9:45,3.75,1,6:32 AM,P,B,CN,4,P,406453,3800917,,,0,0,406453,3800917,
216,1685,2,7/9/2024,6:07,9:45,3.75,2,6:45 AM,I,A,CN,NA,P,406393,3800820,,,20,200,406382.1072,3800803.227,
216,1686,2,7/9/2024,6:07,9:45,3.75,3,8:37 AM,P,A,CN,2,NV,405047,3800633,,,0,0,405047,3800633,
216,1687,2,7/9/2024,6:07,9:45,3.75,4,9:11 AM,P,A,CN,2,RC,404600,3800744,,,0,0,404600,3800744,
216,1688,2,7/9/2024,6:07,9:45,3.75,5,9:25 AM,P,B,CN,3,P,404437,3800679,,,0,0,404437,3800679,
216,1689,2,7/9/2024,6:07,9:45,3.75,6,9:30 AM,P,B,CN,3,P,404401,3800682,,,0,0,404401,3800682,
216,1690,2,7/9/2024,6:07,9:45,3.75,7,9:40 AM,P,B,CN,2,FLC,404198,3800593,,,0,0,404198,3800593,
216,1691,3,7/23/2024,6:30,10:45,4.25,1,6:44 AM,P,A,CN,5,NV,404224,3800625,,,20,230,404206.1799,3800615.92,
216,1692,3,7/23/2024,6:30,10:45,4.25,2,7:25 AM,P,B,CN,1,FLY,404568,3800723,,,0,0,404568,3800723,
216,1693,3,7/23/2024,6:30,10:45,4.25,3,8:31 AM,P,B,CN,1,FLY,405079,3800643,,,0,0,405079,3800643,
216,1694,3,7/23/2024,6:30,10:45,4.25,4,10:18 AM,P,A,CN,1,NV,406173,3800779,,,20,10,406180.8146,3800797.41,
216,1695,3,7/23/2024,6:30,10:45,4.25,5,10:37 AM,P,B,CN,1,RC,406484,3800882,,,0,0,406484,3800882,
216,1696,4,8/5/2024,7:15,10:47,3.5,1,7:20 AM,P,B,CN,2,FLC,404144,3800558,,,0,0,404144,3800558,
216,1697,4,8/5/2024,7:15,10:47,3.5,2,7:46 AM,P ,B,CN,2,FLC,404500,3800705,,,0,0,404144,3800558,
216,1698,4,8/5/2024,7:15,10:47,3.5,3,7:48 AM,P ,V,NA,NA,JUV,404486,3800686,,,0,0,404486,3800686,
216,1699,4,8/5/2024,7:15,10:47,3.5,4,8:23 AM,P,B,CN,3,FLC,404676,3800758,,,0,0,404676,3800758,
216,1700,4,8/5/2024,7:15,10:47,3.5,5,8:48 AM,P,B,CN,1,FLC,405131,3800644,,,0,0,405131,3800644,
216,1701,4,8/5/2024,7:15,10:47,3.5,6,9:56 AM,P,B,CN,2,FLC,406156,3800783,,,0,0,406156,3800783,
217,1702,1,6/21/2023,9:18,9:46,0.3,,,,,,,,,,,,,,,,
217,1703,2,7/5/2023,6:27,7:19,0.8,,,,,,,,,,,,,,,,
217,1704,3,7/18/2023,9:42,10:31,0.8,,,,,,,,,,,,,,,,
217,1705,4,,6:18,7:33,1.25,,,,,,,,,,,,,,,,
218,1706,1,6/25/2023,5:45,8:50,3.1,1,7:13 AM,I,B,CN,,,380507,3694922,,,20,45,380521.1421,3694936.142,
218,1707,1,6/25/2023,5:45,8:50,3.1,2,7:31 AM,P,A,CN,4,,380815,3694922,,,250,240,380598.4936,3694797,
218,1708,1,6/25/2023,5:45,8:50,3.1,2,7:36 AM,1,A,CN,,,,,,,,,,,
218,1709,1,6/25/2023,5:45,8:50,3.1,3,7:56 AM,P,A,CN,4,,381092,3695168,,,250,180,381092,3694918,
218,1710,1,6/25/2023,5:45,8:50,3.1,4,8:14 AM,P,B,CN,5,,381339,3695154,,,80,60,381408.282,3695194,
218,1711,1,6/25/2023,5:45,8:50,3.1,5,8:27 AM,P,A,CN,1,,381671,3695050,,,200,220,381542.4425,3694896.791,
218,1712,1,6/25/2023,5:45,8:50,3.1,6,8:34 AM,P,B,AL,1,,381969,3694985,,,20,160,381975.8404,3694966.206,
218,1713,2,7/9/2023,5:48,8:50,3,1,5:53 AM,P,A,"CN, AL",,,379859,3694681,,,25,20,379867.5505,3694704.492,
218,1714,3,7/23/2023,5:45,7:49,2,2,6:07 AM,P,A,CN,2,,380175,3694792,,,200,75,380368.1852,3694843.764,
218,1715,3,7/23/2023,5:45,7:49,2,3,6:46 AM,P,A,"CN,AL",4,,380809,3695036,,,60,20,380829.5212,3695092.382,
218,1716,3,7/23/2023,5:45,7:49,2,4,7:19 AM,P,A,AL,1,,381338,3695152,,,30,30,381353,3695177.981,
218,1717,3,7/23/2023,5:45,7:49,2,5,7:34 AM,P,A,AL,2,,381639,3695058,,,60,160,381659.5212,3695001.618,
218,1718,3,7/23/2023,5:45,7:49,2,1,5:54 AM,P,A,CN,1,,379748,3694691,,,150,270,379598,3694691,
218,1719,4,8/20/2023,6:26,9:26,3,1,8:16 AM,P,A,CO,4,,380994,3695135,,,80,300,380924.718,3695175,
219,1720,1,6/21/2023,6:44,8:17,1.5,,,,,,,,,,,,,,,,
219,1721,2,7/5/2023,8:20,9:22,1,,,,,,,,,,,,,,,,
219,1722,3,7/19/2023,6:27,7:31,1,,,,,,,,,,,,,,,,
219,1723,4,8/2/2023,6:18,7:33,1.25,,,,,,,,,,,,,,,,
219,1724,5,8/13/2023,7:31,10:18,2.3,,,,,,,,,,,,,,,,
220,1725,1,6/16/2023,6:30,9:55,3.42,1,7:35 AM,P,A,CN,5,,548273,3491423,,,75,265,548198.1827,3491428.232,
220,1726,2,7/2/2023,5:15,9:30,4.25,2,8:44 AM,P,A,CN,1,,548182,3490768,,,100,260,548082.0152,3490766.255,
220,1727,3,7/16/2023,5:15,8:40,3.5,,,,,,,,,,,,,,,,
220,1728,4,8/15/2023,5:45,8:20,2.5,,,,,,,,,,,,,,,,
221,1729,1,6/27/2023,5:17,8:07,2.9,,,,,,,,,,,,,,,,
221,1730,2,7/11/2023,5:18,7:50,2.5,,,,,,,,,,,,,,,,
221,1731,3,7/25/2023,5:19,7:52,2.5,,,,,,,,,,,,,,,,
221,1732,4,8/8/2023,5:29,7:37,2.1,,,,,,,,,,,,,,,,
222,1733,1,7/16/2023,7:22,9:38,2.2,1,7:21 AM,I,A,CN,0,,401370,3798723,,,60,61,401422.4772,3798752.089,
222,1734,1,7/16/2023,7:22,9:38,2.2,2,7:46 AM,P,A,CN,1,,401400,3798358,,,25,100,401424.6202,3798353.659,
222,1735,1,7/16/2023,7:22,9:38,2.2,3,8:38 AM,P,A,CN,1,,401460,3797905,,,120,72,401574.1268,3797942.082,
222,1736,2,7/27/2023,6:35,9:59,3.4,1,6:41 AM,I,A,CN,0,,401365,3798685,,,20,315,401350.8579,3798699.142,
222,1737,2,7/27/2023,6:35,9:59,3.4,2,6:46 AM,I,A,CN,0,,401365,3798685,,,55,100,401419.1644,3798675.449,
222,1738,2,7/27/2023,6:35,9:59,3.4,3,6:56 AM,P,A,AL,1,,401421,3798404,,,110,15,401449.4701,3798510.252,
222,1739,2,7/27/2023,6:35,9:59,3.4,4,7:43 AM,P,V,,1,,401244,3798166,,,,,401244,3798166,
222,1740,2,7/27/2023,6:35,9:59,3.4,5,8:19 AM,P,B,CN,1,,401504,3797904,,,10,200,401500.5798,3797894.603,
222,1741,2,7/27/2023,6:35,9:59,3.4,6,8:19 AM,P,B,CN,1,,401504,3797904,,,25,25,401514.5655,3797926.658,
222,1742,2,7/27/2023,6:35,9:59,3.4,7,8:47 AM,P,B,"CN, AL",1,CF,401839,3797703,,,30,330,401824,3797728.981,
222,1743,2,7/27/2023,6:35,9:59,3.4,8,8:47 AM,P,B,CN,1,,401839,3797703,,,30,360,401839,3797733,
222,1744,2,7/27/2023,6:35,9:59,3.4,9,9:09 AM,P,A,CN,1,,402144,3797582,,,20,275,402124,3797584,
222,1745,2,7/27/2023,6:35,9:59,3.4,10,9:09 AM,P,A,CN,1,,402144,3797582,,,30,125,402169,3797565,
222,1746,2,7/27/2023,6:35,9:59,3.4,11,9:25 AM,P,B,CN,1,,402398,3797481,,,85,130,402463,3797426,
222,1747,2,7/27/2023,6:35,9:59,3.4,12,10:29 AM,I,B,AL,0,,401664,3797931,,,10,20,401667,3797940,
222,1748,3,8/10/2023,5:48,9:58,4.17,1,5:48 AM,I,A,CN,0,,401317,3798710,,,50,50,401355.3022,3798742.139,
222,1749,3,8/10/2023,5:48,9:58,4.17,2,5:49 AM,I,A,CN,0,VEX,401317,3798710,,,40,280,401277.6077,3798716.946,
222,1750,3,8/10/2023,5:48,9:58,4.17,3,5:49 AM,I,A,CN,0,VEX,401317,3798710,,,40,285,401278.363,3798720.353,
222,1751,3,8/10/2023,5:48,9:58,4.17,4,9:40 AM,I,A,CN,0,,402832,3797202,,,50,157,402851.5366,3797155.975,
222,1752,4,8/26/2023,7:02,11:04,4.03,1,7:15 AM,P,B,CN,1,,401459,3798686,,,28,260,401431.4254,3798681.138,
222,1753,4,8/26/2023,7:02,11:04,4.03,2,7:22 AM,I,A,CN,,,401459,3798686,,,90,310,401390.056,3798743.851,
223,1754,1,6/24/2023,6:04,10:09,4,1,8:02 AM,P,A,CN,3,VEX,402049,3790345,,,50,136,402076.9596,3790303.548,
223,1755,1,6/24/2023,6:04,10:09,4,2,8:27 AM,P,A,AL,1,VEX,402218,3790034,,,75,344,402210.1604,3790108.589,
223,1756,2,7/8/2023,5:55,9:06,3.1,1,5:57 AM,I,A,CN,,,402032,3791231,,,30,,402037.2094,3791260.544,
223,1757,2,7/8/2023,5:55,9:06,3.1,2,6:28 AM,I,A,CN,,,401890,3791134,,,40,36,401918.7736,3791161.786,
223,1758,2,7/8/2023,5:55,9:06,3.1,3,6:34 AM,1,B,CN,,,401891,3791134,,,30,271,401861.5512,3791139.724,
223,1759,2,7/8/2023,5:55,9:06,3.1,4,7:43 AM,P,A,CN,3,,402030,3790463,,,80,300,401968.7164,3790514.423,
223,1760,2,7/8/2023,5:55,9:06,3.1,5,8:05 AM,P,B,CN,4,FLY,402140,3790184,,,30,200,402125,3790158.019,
223,1761,2,7/8/2023,5:55,9:06,3.1,6,8:45 AM,I,A,CN,,,402196,3789659,,,65,28,402236.018,3789710.221,
223,1762,2,7/8/2023,5:55,9:06,3.1,7,9:01 AM,P,A,CO,2,,402115,3789400,,,70,205,402074.8496,3789342.659,
223,1763,3,7/22/2023,5:54,9:35,3.67,1,6:00 AM,P,A,CO,,,402157,3789498,,,63,165,402162.4908,3789435.24,
223,1764,3,7/22/2023,5:54,9:35,3.67,2,6:25 AM,I,A,CN,,,402214,3789808,,,80,153,402237.3897,3789731.496,
223,1765,3,7/22/2023,5:54,9:35,3.67,3,9:05 AM,P,A,CN,,,401950,3791174,,,22,60,401970.6732,3791181.524,
223,1766,4,8/5/2023,5:54,9:25,3.5,1,6:47 AM,P,B,AL,1,,402217,3789884,,,30,90,402246.5442,3789878.791,
223,1767,4,8/5/2023,5:54,9:25,3.5,2,7:45 AM,P,A,AL,4,,402047,3790343,,,100,3,402069.4951,3790440.437,
223,1768,4,8/5/2023,5:54,9:25,3.5,3,9:07 AM,P,A,CN,2,,401850,3791114,,,70,60,401915.7785,3791137.941,
224,1769,1,6/16/2023,7:31,9:24,1.9,,,,,,,,,,,,,,,,
224,1770,2,7/7/2023,7:15,9:22,2.1,1,7:18 AM,P,A,CN,2               NV                                                                             ,NV,402056,3802694,,,150,326,401994.9895,3802831.032,
224,1771,2,7/7/2023,7:15,9:22,2.1,2,7:28 AM,I,A,CN,,NV,402053,3802582,,,70,66,402120.9207,3802598.935,
224,1772,2,7/7/2023,7:15,9:22,2.1,3,7:37 AM,P,A,CN,1,NV,401976,3802327,,,75,45,402037.4364,3802370.018,
224,1773,2,7/7/2023,7:15,9:22,2.1,3,7:48 AM,I,A,CN,,NV,401914,3802080,,,50,285,401868.6846,3802101.131,
